2012,112,1,36.8,12,25.4,77.9,6.6,25,2.94,28.88,0,31.2,16.7,23.5,19.7,18.9,19.2,1.3,.3,18,71,6.7,10.2,7.9,6.4,.65,.7
2012,113,1,38.2,12.4,27,54.6,2.4,20.1,3.4,29.39,0,31.8,16.7,23.9,20.1,19.4,19.7,1.5,.4,340,69,6.3,10.4,8.3,6.8,.55,-2.1
2012,114,1,37.6,16.3,28.2,49.2,7.1,18.9,3.39,26.24,0,31.2,17.9,24.2,20.6,19.9,20.2,1.7,.6,228,66,8.3,12.1,7.8,6.8,.65,.8
2012,115,1,34.4,13.9,26,71.7,9.3,26,2.81,29.23,0,31.2,18,24.3,20.9,20.3,20.6,1.8,1,308,56,8.4,10.5,8.3,6.9,.76,2.5
2012,116,1,34.9,16.1,25.6,59.4,6.4,19.2,2.92,17.98,0,28.1,18.7,23.3,21.1,20.5,20.8,1.7,.2,336,75,8.4,11.6,5.5,5.8,.56,-1.5
2012,117,1,26.9,13.1,22.1,65.1,12.5,26.2,2.03,23.78,0,26.2,18.6,21.8,20.9,20.4,20.6,2.8,1.8,268,49,12.9,7.2,7,6.2,.68,1.2
2012,118,1,28.5,9,20,60,12.9,32.1,1.81,28.9,0,28.4,14.7,21.2,20.6,19.6,20.1,1.9,1.3,298,48,8.3,6.7,7.4,6,.67,1.2
2012,119,1,31.2,10.2,21.9,76.6,12.7,29.9,2.14,28.56,0,29,15.3,21.9,20.2,19.6,19.9,1.9,1,316,57,7.8,8.2,7.6,6.4,.68,1.4
2012,120,1,31.8,15,23.7,53.9,9,26.1,2.39,28.62,0,29.5,16.3,22.5,20.4,19.8,20.1,1.8,.2,16,76,7.2,10.4,7.7,6.5,.69,1.5
2012,121,1,32.9,12.3,24.6,56.7,10.6,26.6,2.53,28.5,0,30.7,16.6,23.3,20.7,20,20.3,1.7,.7,308,61,6.6,9.5,7.7,6.4,.74,2.6
2012,122,1,33.1,14.8,25.3,66.3,6.5,23,2.72,29.3,0,29.1,17.3,23,21,20.4,20.7,1.8,.4,246,70,7.6,10.6,8.1,6.8,.65,.2
2012,123,1,31.9,12.4,24,57.7,6.5,23.4,2.54,29.59,0,31.2,17.5,24,21.2,20.6,21,1.9,.2,184,77,7.5,9.1,8.1,6.7,.6,-1
2012,124,1,33.7,13.3,24.5,48.8,5.5,20.6,2.74,29.72,1.02,29,18.1,23.2,21.4,20.8,21.1,1.8,.3,197,75,7.2,10.1,8.2,6.9,.54,-2.3
2012,125,1,33.7,11.6,24.1,45.6,6.3,19.5,2.75,29.93,0,30.1,16,22.8,21.3,20.6,21,1.6,.4,312,69,7.2,9.4,8.3,6.6,.5,-3
2012,126,1,34.1,13.2,23.9,66.1,4.3,18.6,2.77,28.74,0,29.8,16.2,22.8,21.3,20.7,21,1.9,.4,198,71,8.9,10.1,8.2,7,.45,-4.6
2012,127,1,33.7,13.6,24.3,37.5,4.5,15.4,2.87,30.37,0,30.3,16,22.8,21.3,20.6,20.9,2.3,.5,229,72,9.6,10.2,9,7.7,.38,-6.6
2012,128,1,30.8,10.8,22.3,31.4,5,12.8,2.57,30.43,0,29,14.8,21.8,21.2,20.4,20.8,2.2,.9,292,61,10.7,8.2,8.6,7.1,.3,-9.7
